Divisors		1	1	10	10	10	10	10	10	100	1	10	10	10	1	1	10	1	1	1	1	10	10	10	10	10	10	10	10	10	10	10	10	1
Date	Time	version(43001)	R-version(44331)	BT1(40004)	BT6(40014)	BT7(40013)	BT25(40071)	BT71(40152)	BT63(40121)	Tot.Int.Add(43084)	Alarm number(45001)	Calc. Supply(43009)	Degree Minutes(40940)	BT1-Average(40067)	Relays PCA-Base(43514)	compr. freq. calc(44775)	compr. freq. act(44701)	compr. state(44457)	compr. protection mode(44702)	GP12-speed(44396)	GP10-on/off(43189)	EB101-BT3(44055)	EB101-BT12(44058)	EB101-BT14(44059)	EB101-BT15(44060)	EB101-BT16(44363)	EB101-BT17(44061)	EB101-BT28(44362)	EB101-BP4(44699)	EB101-BP4-raw(44698)	Saturation temp.(34000)	Sat. temp. sent(34001)	EB101-low pressure sensor(44700)	Prio(43086)
2026-02-21	21:32:09	9542	4	15	365	364	256	243	256	0	0	271	-148	-42	2	0	0	0	0	0	1	251	251	503	233	-52	110	3	142	344	99	99	56	10
2026-02-21	21:32:14	9542	4	15	365	364	256	243	256	0	0	271	-148	-42	2	0	0	0	0	0	1	251	251	503	233	-49	111	3	142	344	99	99	56	10
2026-02-21	21:32:19	9542	4	15	365	364	256	243	257	0	0	271	-148	-42	2	0	0	0	0	0	1	251	251	503	233	-48	111	3	142	344	99	99	56	10
2026-02-21	21:32:24	9542	4	15	365	364	256	242	256	0	0	271	-148	-42	2	0	0	0	0	0	1	251	251	497	233	-48	111	3	142	344	99	99	56	10
2026-02-21	21:32:29	9542	4	15	365	364	256	242	257	0	0	271	-148	-42	2	0	0	0	0	0	1	251	251	496	233	-48	115	3	142	344	99	99	57	10
2026-02-21	21:32:34	9542	4	15	365	364	256	242	257	0	0	271	-163	-42	2	0	0	0	0	0	1	251	251	496	233	-47	116	3	142	344	99	99	57	10
2026-02-21	21:32:39	9542	4	15	365	364	256	242	257	0	0	271	-163	-42	2	0	0	0	0	0	1	251	251	496	233	-44	116	3	142	344	99	99	57	10
2026-02-21	21:32:44	9542	4	15	365	364	256	242	256	0	0	271	-163	-42	2	0	0	0	0	0	1	251	251	496	233	-44	116	3	142	344	99	99	58	10
2026-02-21	21:32:49	9542	4	16	365	364	256	242	257	0	0	271	-163	-42	2	0	0	0	0	0	1	251	251	496	233	-44	118	3	142	344	99	99	58	10
2026-02-21	21:32:54	9542	4	15	365	364	256	242	257	0	0	271	-163	-42	2	0	0	0	0	0	1	251	251	496	233	-44	119	3	142	344	99	99	58	10
2026-02-21	21:32:59	9542	4	16	365	364	256	242	257	0	0	271	-163	-42	2	0	0	0	0	0	1	251	251	496	233	-42	119	3	142	344	99	99	58	10
2026-02-21	21:33:04	9542	4	15	365	364	256	242	257	0	0	271	-163	-42	2	0	0	0	0	0	1	251	251	496	233	-42	119	3	142	344	99	99	58	10
2026-02-21	21:33:09	9542	4	16	365	364	256	242	257	0	0	271	-163	-42	2	0	0	0	0	0	1	251	251	496	232	-42	120	3	142	344	99	99	58	10
2026-02-21	21:33:14	9542	4	16	365	364	256	242	256	0	0	271	-163	-42	2	0	0	0	0	0	1	251	251	496	231	-42	122	3	142	344	99	99	58	10
2026-02-21	21:33:19	9542	4	16	365	364	256	242	257	0	0	271	-163	-41	2	0	0	0	0	0	1	251	251	496	230	-38	122	6	142	344	99	99	58	10
2026-02-21	21:33:24	9542	4	16	365	364	256	241	257	0	0	271	-163	-41	2	0	0	0	0	0	1	251	251	490	230	-37	122	6	142	344	99	99	58	10
2026-02-21	21:33:29	9542	4	16	365	364	256	241	257	0	0	271	-163	-41	2	0	0	0	0	0	1	249	251	488	230	-37	123	6	142	344	99	99	59	10
2026-02-21	21:33:34	9542	4	16	365	364	256	241	257	0	0	271	-178	-41	2	0	0	0	0	0	1	247	251	488	230	-37	127	6	142	344	99	99	59	10
2026-02-21	21:33:39	9542	4	16	365	364	256	241	257	0	0	271	-178	-41	2	0	0	0	0	0	1	247	251	488	230	-34	127	6	142	344	99	99	59	10
2026-02-21	21:33:44	9542	4	16	365	364	256	241	257	0	0	271	-178	-41	2	0	0	0	0	0	1	247	251	488	230	-33	127	6	142	344	99	99	60	10
2026-02-21	21:33:49	9542	4	16	365	364	256	241	257	0	0	271	-178	-41	2	0	0	0	0	0	1	247	251	488	230	-33	127	6	142	344	99	99	60	10
2026-02-21	21:33:54	9542	4	16	365	364	256	241	257	0	0	271	-178	-41	2	0	0	0	0	0	1	247	251	488	230	-33	129	6	141	341	99	99	60	10
2026-02-21	21:33:59	9542	4	16	365	364	256	241	257	0	0	271	-178	-41	2	0	0	0	0	0	1	247	251	488	230	-33	129	6	141	342	99	99	60	10
2026-02-21	21:34:04	9542	4	16	365	364	256	241	257	0	0	271	-178	-41	2	0	0	0	0	0	1	247	251	488	230	-31	129	6	141	342	99	99	60	10
2026-02-21	21:34:09	9542	4	16	365	364	256	241	257	0	0	271	-178	-41	2	0	0	0	0	0	1	247	251	488	230	-31	129	6	140	339	99	99	60	10
2026-02-21	21:34:14	9542	4	16	365	364	256	241	257	0	0	271	-178	-41	2	0	0	0	0	0	1	247	251	488	230	-31	131	6	140	339	99	99	60	10
2026-02-21	21:34:19	9542	4	16	365	364	256	240	257	0	0	271	-178	-41	2	0	0	0	0	0	1	247	251	488	230	-30	132	7	140	339	99	99	61	10
2026-02-21	21:34:24	9542	4	16	365	364	256	240	257	0	0	271	-178	-41	2	0	0	0	0	0	1	247	251	488	230	-27	132	8	140	339	99	99	61	10
2026-02-21	21:34:29	9542	4	16	365	364	256	241	257	0	0	271	-178	-41	2	0	0	0	0	0	1	247	251	480	230	-27	132	8	140	339	99	99	61	10
2026-02-21	21:34:34	9542	4	16	365	364	256	240	257	0	0	271	-193	-41	2	0	0	0	0	0	1	247	251	479	230	-27	134	8	140	339	99	99	61	10
