Divisors		1	1	10	10	10	10	10	10	100	1	10	10	10	1	1	10	1	1	1	1	10	10	10	10	10	10	10	10	10	10	10	10	1
Date	Time	version(43001)	R-version(44331)	BT1(40004)	BT6(40014)	BT7(40013)	BT25(40071)	BT71(40152)	BT63(40121)	Tot.Int.Add(43084)	Alarm number(45001)	Calc. Supply(43009)	Degree Minutes(40940)	BT1-Average(40067)	Relays PCA-Base(43514)	compr. freq. calc(44775)	compr. freq. act(44701)	compr. state(44457)	compr. protection mode(44702)	GP12-speed(44396)	GP10-on/off(43189)	EB101-BT3(44055)	EB101-BT12(44058)	EB101-BT14(44059)	EB101-BT15(44060)	EB101-BT16(44363)	EB101-BT17(44061)	EB101-BT28(44362)	EB101-BP4(44699)	EB101-BP4-raw(44698)	Saturation temp.(34000)	Sat. temp. sent(34001)	EB101-low pressure sensor(44700)	Prio(43086)
2026-02-14	00:00:00	9542	4	-144	396	455	260	250	257	0	0	329	-282	-100	2	0	0	0	0	0	1	248	254	488	251	37	-74	-149	148	358	99	99	46	10
2026-02-14	00:00:05	9542	4	-145	397	455	260	250	257	0	0	329	-282	-100	2	0	0	0	0	0	1	255	242	486	249	29	-77	-150	148	358	99	99	44	10
2026-02-14	00:00:10	9542	4	-144	397	455	261	251	264	0	0	329	-282	-100	2	0	0	0	0	0	1	251	254	484	254	22	-80	-144	148	358	99	99	45	10
2026-02-14	00:00:15	9542	4	-145	394	455	261	251	260	0	0	329	-282	-100	2	0	0	0	0	0	1	251	246	483	253	15	-83	-150	148	358	99	99	43	10
2026-02-14	00:00:20	9542	4	-146	394	455	261	251	260	0	0	330	-282	-100	2	0	0	0	0	0	1	251	243	481	250	9	-85	-145	147	355	99	99	44	10
2026-02-14	00:00:25	9542	4	-144	394	455	261	251	262	0	0	329	-305	-100	2	0	0	0	0	0	1	251	247	480	253	4	-88	-144	147	355	99	99	45	10
2026-02-14	00:00:30	9542	4	-144	394	455	261	251	259	0	0	329	-305	-100	2	0	0	0	0	0	1	248	253	479	249	-1	-90	-145	147	355	99	99	43	10
2026-02-14	00:00:35	9542	4	-146	394	455	262	252	261	0	0	330	-305	-100	2	0	0	0	0	0	1	257	245	478	252	-6	-92	-145	147	355	99	99	46	10
2026-02-14	00:00:40	9542	4	-143	397	455	262	252	264	0	0	329	-305	-100	2	0	0	0	0	0	1	257	247	477	255	-10	-94	-144	147	355	99	99	43	10
2026-02-14	00:00:45	9542	4	-143	397	455	262	252	263	0	0	329	-305	-100	2	0	0	0	0	0	1	251	250	476	251	-14	-95	-144	147	355	99	99	43	10
2026-02-14	00:00:50	9542	4	-145	397	455	262	252	260	0	0	329	-305	-100	2	0	0	0	0	0	1	252	253	475	257	-18	-97	-147	147	355	99	99	43	10
2026-02-14	00:00:55	9542	4	-145	395	455	262	252	264	0	0	329	-305	-101	2	0	0	0	0	0	1	254	249	474	251	-21	-98	-143	147	355	99	99	45	10
2026-02-14	00:01:00	9542	4	-144	394	455	262	252	264	0	0	329	-305	-101	2	0	0	0	0	0	1	247	249	473	248	-24	-99	-151	147	355	99	99	46	10
2026-02-14	00:01:05	9542	4	-144	395	455	263	253	262	0	0	329	-305	-101	2	0	0	0	0	0	1	258	252	473	256	-27	-101	-146	147	355	99	99	44	10
2026-02-14	00:01:10	9542	4	-144	395	455	263	253	266	0	0	329	-305	-101	2	0	0	0	0	0	1	258	248	472	256	-30	-102	-152	147	355	99	99	46	10
2026-02-14	00:01:15	9542	4	-146	398	455	263	253	263	0	0	330	-305	-101	2	0	0	0	0	0	1	255	245	472	255	-32	-103	-151	147	355	99	99	45	10
2026-02-14	00:01:20	9542	4	-144	395	455	263	253	265	0	0	329	-305	-101	2	0	0	0	0	0	1	248	251	471	253	-35	-104	-146	146	353	99	99	44	10
2026-02-14	00:01:25	9542	4	-143	396	455	263	253	265	0	0	329	-330	-101	2	0	0	0	0	0	1	249	259	471	254	-37	-104	-147	146	353	99	99	46	10
2026-02-14	00:01:30	9542	4	-144	398	455	263	253	260	0	0	329	-330	-101	2	0	0	0	0	0	1	250	261	470	258	-38	-105	-148	146	353	99	99	44	10
2026-02-14	00:01:35	9542	4	-144	394	455	264	254	264	0	0	329	-330	-101	2	0	0	0	0	0	1	257	250	470	251	-40	-106	-147	146	353	99	99	47	10
2026-02-14	00:01:40	9542	4	-144	398	455	264	254	261	0	0	329	-330	-101	2	0	0	0	0	0	1	258	256	469	250	-42	-107	-145	146	353	99	99	45	10
2026-02-14	00:01:45	9542	4	-144	396	455	264	254	263	0	0	329	-330	-101	2	0	0	0	0	0	1	250	262	469	249	-43	-107	-147	146	353	99	99	47	10
2026-02-14	00:01:50	9542	4	-145	395	455	264	254	263	0	0	329	-330	-101	2	0	0	0	0	0	1	252	259	469	252	-45	-108	-149	146	353	99	99	47	10
2026-02-14	00:01:55	9542	4	-143	398	455	264	254	264	0	0	329	-330	-101	2	0	0	0	0	0	1	257	252	468	255	-46	-108	-141	146	353	99	99	44	10
2026-02-14	00:02:00	9542	4	-145	397	455	264	254	264	0	0	329	-330	-101	2	0	0	0	0	0	1	256	249	468	259	-47	-109	-153	146	353	99	99	46	10
2026-02-14	00:02:05	9542	4	-144	394	455	264	254	263	0	0	329	-330	-101	2	0	0	0	0	0	1	258	250	468	253	-48	-109	-150	146	353	99	99	46	10
2026-02-14	00:02:10	9542	4	-145	395	455	265	255	267	0	0	329	-330	-101	2	0	0	0	0	0	1	255	253	468	252	-49	-110	-149	146	353	99	99	45	10
2026-02-14	00:02:15	9542	4	-146	395	455	265	255	265	0	0	330	-330	-101	2	0	0	0	0	0	1	258	253	467	253	-50	-110	-154	146	353	99	99	45	10
2026-02-14	00:02:20	9542	4	-146	396	455	265	255	266	0	0	330	-330	-101	2	0	0	0	0	0	1	253	261	467	252	-51	-111	-144	146	353	99	99	46	10
