Divisors		1	1	10	10	10	10	10	10	100	1	10	10	10	1	1	10	1	1	1	1	10	10	10	10	10	10	10	10	10	10	10	10	1
Date	Time	version(43001)	R-version(44331)	BT1(40004)	BT6(40014)	BT7(40013)	BT25(40071)	BT71(40152)	BT63(40121)	Tot.Int.Add(43084)	Alarm number(45001)	Calc. Supply(43009)	Degree Minutes(40940)	BT1-Average(40067)	Relays PCA-Base(43514)	compr. freq. calc(44775)	compr. freq. act(44701)	compr. state(44457)	compr. protection mode(44702)	GP12-speed(44396)	GP10-on/off(43189)	EB101-BT3(44055)	EB101-BT12(44058)	EB101-BT14(44059)	EB101-BT15(44060)	EB101-BT16(44363)	EB101-BT17(44061)	EB101-BT28(44362)	EB101-BP4(44699)	EB101-BP4-raw(44698)	Saturation temp.(34000)	Sat. temp. sent(34001)	EB101-low pressure sensor(44700)	Prio(43086)
2026-02-15	00:00:00	9542	4	-158	395	455	262	252	261	0	0	333	-413	-110	6	42	420	1	0	36	1	252	258	498	253	28	-65	-179	148	358	99	99	30	30
2026-02-15	00:00:05	9542	4	-159	395	455	264	254	261	0	0	334	-413	-110	6	44	440	1	0	37	1	251	248	506	254	12	-52	-184	149	360	99	99	30	30
2026-02-15	00:00:10	9542	4	-158	398	455	266	255	269	0	0	333	-413	-110	6	46	460	1	0	37	1	255	262	514	256	-3	-42	-181	149	360	99	99	30	30
2026-02-15	00:00:15	9542	4	-160	399	455	268	257	268	0	0	334	-413	-110	6	48	480	1	0	38	1	259	252	521	257	-16	-33	-177	150	363	99	99	32	30
2026-02-15	00:00:20	9542	4	-158	398	455	270	258	269	0	0	333	-413	-110	6	50	500	1	0	39	1	255	259	528	262	-28	-26	-180	150	363	99	99	30	30
2026-02-15	00:00:25	9542	4	-159	399	455	272	259	270	0	0	334	-413	-110	6	52	520	1	0	39	1	258	261	534	264	-40	-21	-175	150	363	99	99	30	30
2026-02-15	00:00:30	9542	4	-160	395	455	274	260	273	0	0	334	-413	-110	6	54	540	1	0	40	1	261	263	540	265	-50	-16	-175	150	363	99	99	31	30
2026-02-15	00:00:35	9542	4	-160	398	455	275	261	273	0	0	334	-413	-110	6	56	560	1	0	40	1	263	264	546	257	-60	-13	-182	151	365	99	99	30	30
2026-02-15	00:00:40	9542	4	-158	399	455	277	262	277	0	0	333	-402	-110	6	58	580	1	0	41	1	258	260	551	266	-68	-11	-173	151	365	99	99	31	30
2026-02-15	00:00:45	9542	4	-160	397	455	278	263	280	0	0	334	-402	-110	6	60	600	1	0	41	1	263	270	556	261	-77	-10	-181	151	365	99	99	30	30
2026-02-15	00:00:50	9542	4	-159	396	455	279	264	281	0	0	334	-402	-111	6	62	620	1	0	42	1	259	271	561	267	-84	-9	-182	152	367	99	99	30	30
2026-02-15	00:00:55	9542	4	-159	397	455	281	265	281	0	0	334	-402	-111	6	64	640	1	0	42	1	268	260	566	267	-91	-9	-180	152	367	99	99	32	30
2026-02-15	00:01:00	9542	4	-160	397	455	282	265	279	0	0	334	-402	-111	6	66	660	1	0	43	1	266	266	570	264	-97	-10	-178	152	367	99	99	30	30
2026-02-15	00:01:05	9542	4	-160	396	455	283	266	285	0	0	334	-402	-111	6	68	680	1	0	43	1	267	269	575	270	-103	-11	-182	153	370	99	99	30	30
2026-02-15	00:01:10	9542	4	-160	395	455	284	266	283	0	0	334	-402	-111	6	70	700	1	0	44	1	270	259	579	261	-108	-12	-179	153	370	99	99	32	30
2026-02-15	00:01:15	9542	4	-160	399	455	285	267	287	0	0	334	-402	-111	6	72	720	1	0	44	1	271	271	583	264	-113	-13	-175	153	370	99	99	30	30
2026-02-15	00:01:20	9542	4	-161	397	455	286	267	284	0	0	334	-402	-111	6	73	730	1	0	44	1	263	266	587	262	-118	-15	-179	153	370	99	99	32	30
2026-02-15	00:01:25	9542	4	-161	399	455	287	268	290	0	0	334	-402	-111	6	75	750	1	0	45	1	269	273	590	263	-122	-17	-184	154	372	99	99	31	30
2026-02-15	00:01:30	9542	4	-160	399	455	288	268	289	0	0	334	-402	-111	6	74	740	1	0	45	1	269	274	594	272	-126	-19	-179	154	372	99	99	31	30
2026-02-15	00:01:35	9542	4	-159	397	455	289	268	290	0	0	334	-402	-111	6	76	760	1	0	45	1	266	267	597	273	-129	-22	-183	154	372	99	99	31	30
2026-02-15	00:01:40	9542	4	-159	398	455	290	268	293	0	0	334	-390	-111	6	75	750	1	0	45	1	263	264	600	268	-133	-24	-182	154	372	99	99	30	30
2026-02-15	00:01:45	9542	4	-160	396	455	291	269	291	0	0	334	-390	-111	6	77	770	1	0	46	1	272	270	602	269	-136	-26	-185	154	372	99	99	30	30
2026-02-15	00:01:50	9542	4	-159	399	455	291	269	289	0	0	334	-390	-111	6	76	760	1	0	45	1	267	275	605	268	-138	-29	-183	155	375	99	99	30	30
2026-02-15	00:01:55	9542	4	-159	397	455	292	269	289	0	0	334	-390	-111	6	78	780	1	0	46	1	273	276	607	270	-141	-31	-179	155	375	99	99	32	30
2026-02-15	00:02:00	9542	4	-158	398	455	293	269	296	0	0	333	-390	-111	6	80	800	1	0	46	1	267	271	610	270	-143	-33	-173	155	375	99	99	30	30
2026-02-15	00:02:05	9542	4	-159	395	455	293	269	294	0	0	334	-390	-111	6	79	790	1	0	46	1	270	276	612	274	-145	-36	-184	155	375	99	99	30	30
2026-02-15	00:02:10	9542	4	-160	398	455	294	269	291	0	0	334	-390	-111	6	78	780	1	0	46	1	273	272	614	264	-147	-38	-176	155	375	99	99	30	30
2026-02-15	00:02:15	9542	4	-160	399	455	294	269	294	0	0	334	-390	-111	6	79	790	1	0	46	1	267	262	615	268	-149	-40	-185	155	375	99	99	30	30
2026-02-15	00:02:20	9542	4	-159	396	455	295	269	296	0	0	334	-390	-111	6	80	800	1	0	46	1	265	273	617	265	-151	-43	-179	156	377	99	99	30	30
