Divisors		1	1	10	10	10	10	10	10	100	1	10	10	10	1	1	10	1	1	1	1	10	10	10	10	10	10	10	10	10	10	10	10	1
Date	Time	version(43001)	R-version(44331)	BT1(40004)	BT6(40014)	BT7(40013)	BT25(40071)	BT71(40152)	BT63(40121)	Tot.Int.Add(43084)	Alarm number(45001)	Calc. Supply(43009)	Degree Minutes(40940)	BT1-Average(40067)	Relays PCA-Base(43514)	compr. freq. calc(44775)	compr. freq. act(44701)	compr. state(44457)	compr. protection mode(44702)	GP12-speed(44396)	GP10-on/off(43189)	EB101-BT3(44055)	EB101-BT12(44058)	EB101-BT14(44059)	EB101-BT15(44060)	EB101-BT16(44363)	EB101-BT17(44061)	EB101-BT28(44362)	EB101-BP4(44699)	EB101-BP4-raw(44698)	Saturation temp.(34000)	Sat. temp. sent(34001)	EB101-low pressure sensor(44700)	Prio(43086)
2026-01-21	00:00:00	9542	4	-19	392	432	261	249	263	0	0	290	-2252	10	6	42	420	1	0	36	1	250	255	498	253	33	38	-40	148	358	99	99	45	30
2026-01-21	00:00:05	9542	4	-19	392	432	261	248	261	0	0	290	-2252	10	6	44	440	1	0	37	1	243	246	506	253	21	35	-36	149	360	99	99	46	30
2026-01-21	00:00:10	9542	4	-20	391	432	262	247	261	0	0	291	-2252	10	6	46	460	1	0	37	1	252	251	514	246	11	31	-45	149	360	99	99	48	30
2026-01-21	00:00:15	9542	4	-20	390	432	263	246	262	0	0	291	-2252	10	6	48	480	1	0	38	1	251	242	521	244	1	27	-45	150	363	99	99	46	30
2026-01-21	00:00:20	9542	4	-21	390	432	263	245	260	0	0	291	-2252	10	6	50	500	1	0	39	1	246	250	528	242	-8	23	-41	150	363	99	99	44	30
2026-01-21	00:00:25	9542	4	-21	389	432	264	244	263	0	0	291	-2252	10	6	52	520	1	0	39	1	248	251	534	242	-16	18	-46	150	363	99	99	46	30
2026-01-21	00:00:30	9542	4	-20	390	432	264	243	263	0	0	291	-2252	10	6	54	540	1	0	40	1	242	241	540	241	-24	13	-45	150	363	99	99	47	30
2026-01-21	00:00:35	9542	4	-21	391	432	265	242	265	0	0	291	-2252	10	6	56	560	1	0	40	1	247	243	546	241	-31	8	-37	151	365	99	99	46	30
2026-01-21	00:00:40	9542	4	-19	391	432	265	240	268	0	0	290	-2245	10	6	55	550	1	0	40	1	242	244	551	238	-37	2	-44	151	365	99	99	44	30
2026-01-21	00:00:45	9542	4	-20	393	432	266	239	263	0	0	291	-2245	10	6	57	570	1	0	40	1	240	242	556	242	-43	-3	-41	151	365	99	99	48	30
2026-01-21	00:00:50	9542	4	-19	390	432	266	238	264	0	0	290	-2245	10	6	56	560	1	0	40	1	238	238	560	236	-48	-8	-40	152	367	99	99	45	30
2026-01-21	00:00:55	9542	4	-20	390	432	267	237	269	0	0	291	-2245	10	6	58	580	1	0	41	1	241	237	564	232	-53	-13	-35	152	367	99	99	48	30
2026-01-21	00:01:00	9542	4	-18	389	432	267	236	270	0	0	290	-2245	10	6	57	570	1	0	40	1	236	237	568	231	-57	-19	-33	152	367	99	99	45	30
2026-01-21	00:01:05	9542	4	-18	392	432	267	235	269	0	0	290	-2245	10	6	56	560	1	0	40	1	233	235	572	231	-61	-24	-35	152	367	99	99	48	30
2026-01-21	00:01:10	9542	4	-20	391	432	268	234	271	0	0	291	-2245	10	6	55	550	1	0	40	1	229	226	575	237	-65	-29	-41	153	370	99	99	48	30
2026-01-21	00:01:15	9542	4	-20	393	432	268	234	269	0	0	291	-2245	10	6	57	570	1	0	40	1	232	230	578	235	-69	-34	-39	153	370	99	99	45	30
2026-01-21	00:01:20	9542	4	-20	389	432	268	233	271	0	0	291	-2245	9	6	58	580	1	0	41	1	229	240	581	233	-72	-38	-42	153	370	99	99	45	30
2026-01-21	00:01:25	9542	4	-18	391	432	269	232	272	0	0	290	-2245	9	6	57	570	1	0	40	1	227	231	583	228	-75	-43	-38	153	370	99	99	44	30
2026-01-21	00:01:30	9542	4	-20	391	432	269	231	271	0	0	291	-2245	9	6	59	590	1	0	41	1	228	233	586	230	-78	-47	-38	153	370	99	99	46	30
2026-01-21	00:01:35	9542	4	-18	390	432	269	230	270	0	0	290	-2245	9	6	58	580	1	0	41	1	235	224	588	232	-80	-52	-42	154	372	99	99	44	30
2026-01-21	00:01:40	9542	4	-20	393	432	269	230	272	0	0	291	-2238	9	6	57	570	1	0	40	1	234	236	590	228	-83	-56	-42	154	372	99	99	47	30
2026-01-21	00:01:45	9542	4	-19	389	432	270	229	270	0	0	290	-2238	9	6	56	560	1	0	40	1	228	232	591	229	-85	-60	-41	154	372	99	99	48	30
2026-01-21	00:01:50	9542	4	-19	390	432	270	229	267	0	0	290	-2238	9	6	55	550	1	0	40	1	224	237	593	227	-87	-64	-41	154	372	99	99	46	30
2026-01-21	00:01:55	9542	4	-19	389	432	270	228	270	0	0	290	-2238	9	6	54	540	1	0	40	1	226	229	594	224	-88	-67	-43	154	372	99	99	45	30
2026-01-21	00:02:00	9542	4	-21	393	432	270	228	272	0	0	291	-2238	9	6	56	560	1	0	40	1	224	227	595	230	-90	-71	-44	154	372	99	99	47	30
2026-01-21	00:02:05	9542	4	-20	392	432	271	227	273	0	0	291	-2238	9	6	58	580	1	0	41	1	225	225	597	222	-92	-74	-35	155	375	99	99	47	30
2026-01-21	00:02:10	9542	4	-19	392	432	271	227	272	0	0	290	-2238	9	6	57	570	1	0	40	1	226	222	598	231	-93	-77	-37	155	375	99	99	46	30
2026-01-21	00:02:15	9542	4	-21	393	432	271	226	272	0	0	291	-2238	9	6	56	560	1	0	40	1	230	226	599	228	-95	-81	-43	155	375	99	99	43	30
2026-01-21	00:02:20	9542	4	-18	392	432	271	226	269	0	0	290	-2238	9	6	55	550	1	0	40	1	229	224	600	231	-96	-83	-37	155	375	99	99	44	30
