Divisors		1	1	10	10	10	10	10	10	100	1	10	10	10	1	1	10	1	1	1	1	10	10	10	10	10	10	10	10	10	10	10	10	1
Date	Time	version(43001)	R-version(44331)	BT1(40004)	BT6(40014)	BT7(40013)	BT25(40071)	BT71(40152)	BT63(40121)	Tot.Int.Add(43084)	Alarm number(45001)	Calc. Supply(43009)	Degree Minutes(40940)	BT1-Average(40067)	Relays PCA-Base(43514)	compr. freq. calc(44775)	compr. freq. act(44701)	compr. state(44457)	compr. protection mode(44702)	GP12-speed(44396)	GP10-on/off(43189)	EB101-BT3(44055)	EB101-BT12(44058)	EB101-BT14(44059)	EB101-BT15(44060)	EB101-BT16(44363)	EB101-BT17(44061)	EB101-BT28(44362)	EB101-BP4(44699)	EB101-BP4-raw(44698)	Saturation temp.(34000)	Sat. temp. sent(34001)	EB101-low pressure sensor(44700)	Prio(43086)
2026-02-11	00:00:00	9542	4	-130	397	432	262	250	264	600	0	325	-5230	-85	6	42	420	1	0	36	1	247	248	498	255	24	-40	-153	148	358	99	99	30	30
2026-02-11	00:00:05	9542	4	-130	396	432	264	251	264	600	0	325	-5223	-85	6	44	440	1	0	37	1	252	248	506	249	4	-27	-148	149	360	99	99	31	30
2026-02-11	00:00:10	9542	4	-130	395	432	266	251	268	600	0	325	-5223	-85	6	46	460	1	0	37	1	253	245	514	248	-14	-17	-146	149	360	99	99	30	30
2026-02-11	00:00:15	9542	4	-128	394	432	267	251	268	600	0	324	-5223	-85	6	48	480	1	0	38	1	254	247	521	252	-30	-10	-146	150	363	99	99	30	30
2026-02-11	00:00:20	9542	4	-129	398	432	269	251	269	600	0	324	-5223	-85	6	50	500	1	0	39	1	256	255	528	249	-45	-4	-147	150	363	99	99	30	30
2026-02-11	00:00:25	9542	4	-129	397	432	270	250	267	600	0	324	-5223	-85	6	52	520	1	0	39	1	245	254	534	245	-59	1	-144	150	363	99	99	31	30
2026-02-11	00:00:30	9542	4	-131	398	432	272	250	274	600	0	325	-5223	-85	6	54	540	1	0	40	1	247	244	540	253	-72	4	-146	150	363	99	99	32	30
2026-02-11	00:00:35	9542	4	-129	396	432	273	250	272	600	0	324	-5223	-85	6	56	560	1	0	40	1	252	248	546	245	-84	6	-149	151	365	99	99	30	30
2026-02-11	00:00:40	9542	4	-130	396	432	274	249	272	600	0	325	-5223	-85	6	58	580	1	0	41	1	248	254	551	244	-95	7	-147	151	365	99	99	31	30
2026-02-11	00:00:45	9542	4	-129	395	432	275	249	275	600	0	324	-5223	-85	6	60	600	1	0	41	1	251	256	556	246	-105	7	-146	151	365	99	99	32	30
2026-02-11	00:00:50	9542	4	-129	398	432	277	248	275	600	0	324	-5223	-85	6	62	620	1	0	42	1	244	240	561	249	-114	6	-154	152	367	99	99	30	30
2026-02-11	00:00:55	9542	4	-128	397	432	278	247	281	600	0	324	-5223	-86	6	64	640	1	0	42	1	243	239	566	248	-122	4	-143	152	367	99	99	31	30
2026-02-11	00:01:00	9542	4	-129	396	432	279	247	282	600	0	324	-5223	-86	6	66	660	1	0	43	1	246	253	570	244	-130	3	-149	152	367	99	99	30	30
2026-02-11	00:01:05	9542	4	-131	396	432	280	246	282	600	0	325	-5216	-86	6	68	680	1	0	43	1	248	242	575	241	-137	0	-147	153	370	99	99	30	30
2026-02-11	00:01:10	9542	4	-129	394	432	281	245	284	600	0	324	-5216	-86	6	70	700	1	0	44	1	240	240	579	243	-144	-2	-149	153	370	99	99	30	30
2026-02-11	00:01:15	9542	4	-129	398	432	282	244	284	600	0	324	-5216	-86	6	72	720	1	0	44	1	246	246	583	242	-150	-5	-154	153	370	99	99	30	30
2026-02-11	00:01:20	9542	4	-130	394	432	282	243	280	600	0	325	-5216	-86	6	74	740	1	0	45	1	240	246	587	242	-155	-8	-151	153	370	99	99	30	30
2026-02-11	00:01:25	9542	4	-129	394	432	283	242	284	600	0	324	-5216	-86	6	76	760	1	0	45	1	237	247	590	246	-160	-12	-144	153	370	99	99	31	30
2026-02-11	00:01:30	9542	4	-131	397	432	284	241	284	600	0	325	-5216	-86	6	76	760	1	0	45	1	244	234	594	243	-165	-15	-156	154	372	99	99	30	30
2026-02-11	00:01:35	9542	4	-131	398	432	285	240	284	600	0	325	-5216	-86	6	75	750	1	0	45	1	235	241	597	235	-169	-18	-146	154	372	99	99	30	30
2026-02-11	00:01:40	9542	4	-129	396	432	285	239	284	600	0	324	-5216	-86	6	75	750	1	0	45	1	241	238	600	235	-173	-22	-153	154	372	99	99	30	30
2026-02-11	00:01:45	9542	4	-128	398	432	286	238	287	600	0	324	-5216	-86	6	77	770	1	0	46	1	236	233	602	241	-177	-25	-143	154	372	99	99	30	30
2026-02-11	00:01:50	9542	4	-130	394	432	287	238	287	600	0	325	-5216	-86	6	76	760	1	0	45	1	241	235	605	241	-180	-29	-148	155	375	99	99	31	30
2026-02-11	00:01:55	9542	4	-128	397	432	287	237	285	600	0	324	-5216	-86	6	76	760	1	0	45	1	240	236	607	240	-183	-32	-150	155	375	99	99	30	30
2026-02-11	00:02:00	9542	4	-130	398	432	288	236	290	600	0	325	-5216	-86	6	78	780	1	0	46	1	235	235	609	240	-186	-36	-147	155	375	99	99	30	30
2026-02-11	00:02:05	9542	4	-129	396	432	288	235	290	600	0	324	-5215	-86	6	80	800	1	0	46	1	233	243	612	233	-189	-39	-153	155	375	99	99	30	30
2026-02-11	00:02:10	9542	4	-129	395	432	289	234	292	600	0	324	-5215	-86	6	80	800	1	0	46	1	237	235	614	231	-191	-42	-145	155	375	99	99	30	30
2026-02-11	00:02:15	9542	4	-130	397	432	289	234	289	600	0	325	-5215	-86	6	79	790	1	0	46	1	229	232	616	238	-194	-46	-150	155	375	99	99	31	30
2026-02-11	00:02:20	9542	4	-130	396	432	290	233	291	600	0	325	-5215	-86	6	78	780	1	0	46	1	235	238	617	238	-196	-49	-152	155	375	99	99	30	30
